,person,offer received,offer viewed,offer completed,transaction,reward_infl,amount_infl,email,mobile,social,web,bogo,discount,informational,avg_difficulty,time_to_open,time_to_complete,total_amount,amount_pct,age,gender,income,seen_ratio,completed_ratio
3177,3195,4,4,3,4,13.0,77.85,4,4,2,3,1,1,1,4.0,0.09523809523809523,0.3214285714285714,161.83,0.48106037199530366,76.0,1,80000.0,1.0,0.75
3178,3196,5,5,0,0,0.0,0.0,5,5,4,5,2,1,0,7.0,0.06875,1.0,0.0,,68.0,1,99000.0,1.0,0.0
3179,3197,5,4,1,3,3.0,15.149999999999999,5,4,4,3,1,2,1,9.0,0.1220238095238095,0.42857142857142855,18.509999999999998,0.8184764991896273,26.0,1,52000.0,0.8,0.2
3180,3198,4,3,4,0,19.0,0.0,4,4,3,4,2,1,0,8.0,0.1875,0.06547619047619048,225.63000000000005,0.0,56.0,1,57000.0,0.75,1.0
3181,3199,5,3,5,3,40.0,80.27,5,3,3,3,2,1,0,13.0,0.1619047619047619,0.20714285714285716,228.48,0.35132177871148457,61.0,0,73000.0,0.6,1.0
3182,3200,5,4,1,0,5.0,0.0,5,4,4,4,2,2,0,12.0,0.11666666666666665,1.0,24.04,0.0,91.0,0,53000.0,0.8,0.2
3183,3201,5,4,0,4,0.0,14.73,5,5,4,5,2,2,0,8.0,0.06190476190476191,1.0,27.810000000000002,0.5296655879180151,68.0,0,71000.0,0.8,0.0
3184,3202,6,4,5,3,22.0,65.13,6,6,3,6,2,3,1,7.0,0.06904761904761904,0.3964285714285714,210.32999999999998,0.3096562544572814,71.0,0,82000.0,0.6666666666666666,0.8333333333333334
3185,3203,6,4,0,0,0.0,0.0,6,5,4,5,3,3,0,10.0,0.15833333333333333,1.0,4.78,0.0,58.0,0,32000.0,0.6666666666666666,0.0
3186,3204,4,4,0,1,0.0,0.23,4,3,1,3,2,2,0,11.0,0.14285714285714288,1.0,18.85,0.012201591511936338,,2,,1.0,0.0
3187,3205,5,3,4,3,19.0,42.55,5,5,3,3,2,2,1,7.0,0.09285714285714286,0.25,191.74999999999997,0.22190352020860496,21.0,1,44000.0,0.6,0.8
3188,3206,3,3,1,1,3.0,0.4,3,3,3,2,1,1,1,4.0,0.6083333333333333,1.0,25.189999999999998,0.01587931718936086,26.0,1,64000.0,1.0,0.3333333333333333
3189,3207,3,3,0,3,0.0,1.82,3,3,3,3,1,2,0,7.0,0.14285714285714285,1.0,4.95,0.36767676767676766,,2,,1.0,0.0
3190,3208,3,3,3,1,13.0,13.15,3,3,3,3,1,1,0,6.0,0.07142857142857142,0.1,170.14999999999998,0.07728474875110199,60.0,1,71000.0,1.0,1.0
3191,3209,4,1,2,1,7.0,21.76,4,2,1,4,0,2,1,10.0,0.25,0.1,127.09,0.171217247619797,54.0,0,102000.0,0.25,0.5
3192,3210,5,5,2,4,10.0,69.34,5,5,3,3,2,0,2,2.0,0.296875,0.0,178.24000000000004,0.3890260323159784,48.0,0,72000.0,1.0,0.4
3193,3211,6,5,0,0,0.0,0.0,6,6,4,5,2,2,0,8.0,0.12928571428571428,1.0,0.0,,,2,,0.8333333333333334,0.0
3194,3212,5,4,0,3,0.0,9.99,5,5,4,3,3,1,1,7.0,0.14761904761904762,1.0,14.15,0.7060070671378091,90.0,1,56000.0,0.8,0.0
3195,3213,4,1,1,0,2.0,0.0,4,3,0,4,0,2,1,10.0,0.2857142857142857,1.0,33.5,0.0,,2,,0.25,0.25
3196,3214,5,2,3,1,9.0,18.62,5,5,2,4,1,2,1,6.0,0.175,0.3,131.14000000000001,0.14198566417569009,57.0,0,71000.0,0.4,0.6
3197,3215,3,3,1,2,3.0,7.34,3,3,3,2,0,2,1,6.0,0.375,0.5714285714285714,15.99,0.4590368980612883,66.0,1,32000.0,1.0,0.3333333333333333
3198,3216,2,2,2,0,15.0,0.0,2,2,1,1,2,0,0,8.0,0.42857142857142855,0.35714285714285715,74.54,0.0,55.0,0,93000.0,1.0,1.0
3199,3217,5,4,2,6,8.0,15.23,5,4,3,4,3,2,0,10.0,0.10714285714285714,1.0,32.36,0.47064276885043266,,2,,0.8,0.4
3200,3218,4,1,1,0,5.0,0.0,4,4,1,3,2,1,1,6.0,1.1785714285714286,0.4642857142857143,40.42,0.0,52.0,1,71000.0,0.25,0.25
3201,3219,6,6,5,8,34.0,137.12,6,6,5,4,2,1,1,8.0,0.0,0.07857142857142857,306.25,0.4477387755102041,61.0,1,63000.0,1.0,0.8333333333333334
3202,3220,4,4,4,0,35.0,0.0,4,4,3,4,2,0,0,8.0,0.33095238095238094,0.1761904761904762,277.55,0.0,49.0,0,104000.0,1.0,1.0
3203,3221,3,0,0,0,0.0,0.0,3,1,0,3,1,1,0,12.0,1.0,1.0,18.69,0.0,76.0,1,46000.0,0.0,0.0
3204,3222,5,4,2,0,15.0,0.0,5,4,4,4,2,2,1,9.0,0.23611111111111113,0.325,134.99,0.0,60.0,0,87000.0,0.8,0.4
3205,3223,6,3,6,0,32.0,0.0,6,5,2,5,3,2,0,10.0,0.45476190476190476,0.3678571428571428,111.98,0.0,52.0,1,80000.0,0.5,1.0
3206,3224,3,3,0,2,0.0,4.8500000000000005,3,3,3,2,1,1,0,8.0,0.17857142857142855,1.0,16.599999999999998,0.29216867469879526,61.0,1,45000.0,1.0,0.0
3207,3225,6,5,4,3,10.0,49.5,6,6,4,5,1,2,1,6.0,0.06666666666666667,0.2976190476190476,169.13,0.29267427422692605,22.0,0,56000.0,0.8333333333333334,0.6666666666666666
3208,3226,5,5,3,9,12.0,57.47,5,5,3,5,2,1,1,5.0,0.0,0.9,82.25999999999999,0.6986384634087042,87.0,1,30000.0,1.0,0.6
3209,3227,3,2,3,0,15.0,0.0,3,2,2,3,1,1,0,12.0,0.1,0.0,155.84,0.0,29.0,0,61000.0,0.6666666666666666,1.0
3210,3228,5,4,4,1,22.0,18.87,5,5,2,5,3,1,0,8.0,0.42142857142857143,0.10000000000000002,55.06999999999999,0.34265480297802803,58.0,1,81000.0,0.8,0.8
3211,3229,6,4,0,0,0.0,0.0,6,5,4,5,2,4,0,10.0,0.075,1.0,0.0,,72.0,1,75000.0,0.6666666666666666,0.0
3212,3230,6,4,0,8,0.0,24.990000000000002,6,6,3,4,2,2,1,6.0,0.14285714285714285,1.0,27.47,0.9097196942118676,,2,,0.6666666666666666,0.0
3213,3231,5,2,0,4,0.0,4.9399999999999995,5,5,2,5,1,2,1,6.0,0.025,1.0,17.970000000000002,0.2749026154702281,,2,,0.4,0.0
3214,3232,4,2,3,1,22.0,32.08,4,4,2,3,3,1,0,9.0,0.14285714285714285,0.14285714285714285,178.66000000000003,0.17955893876637186,52.0,1,82000.0,0.5,0.75
3215,3233,5,3,5,2,15.0,36.94,5,4,3,5,0,4,0,12.0,0.08928571428571427,0.17232142857142857,796.02,0.04640586919926635,66.0,1,69000.0,0.6,1.0
3216,3234,6,5,4,4,21.0,31.74,6,5,4,5,2,3,0,11.0,0.12232142857142858,0.19642857142857142,83.78999999999999,0.37880415324024347,37.0,0,47000.0,0.8333333333333334,0.6666666666666666
3217,3235,5,5,4,2,17.0,53.349999999999994,5,5,4,5,2,3,0,8.0,0.017857142857142856,0.31785714285714284,260.89,0.20449231476867644,44.0,0,87000.0,1.0,0.8
3218,3236,4,3,0,1,0.0,1.26,4,4,3,3,1,1,1,7.0,0.25,1.0,15.099999999999998,0.08344370860927154,65.0,1,68000.0,0.75,0.0
3219,3237,3,2,1,1,5.0,19.62,3,3,1,3,1,0,1,2.0,0.59375,0.05,90.24000000000001,0.21742021276595744,63.0,0,96000.0,0.6666666666666666,0.3333333333333333
3220,3238,3,3,0,5,0.0,9.64,3,3,2,3,1,1,0,8.0,0.025,1.0,14.41,0.6689798750867454,,2,,1.0,0.0
3221,3239,4,4,3,1,10.0,22.58,4,4,3,3,1,2,1,6.0,0.22619047619047616,0.19642857142857145,206.29000000000002,0.10945755974598864,79.0,0,66000.0,1.0,0.75
3222,3240,4,2,1,0,3.0,0.0,4,4,1,4,1,1,1,4.0,0.6875,1.0,11.190000000000001,0.0,53.0,1,44000.0,0.5,0.25
3223,3241,5,3,2,11,5.0,25.589999999999996,5,5,3,4,1,2,1,7.0,0.0,1.0,44.89,0.5700601470260637,52.0,1,38000.0,0.6,0.4
3224,3242,5,2,1,5,2.0,11.82,5,4,2,5,1,3,1,8.0,0.22321428571428573,1.0,16.75,0.7056716417910448,,2,,0.4,0.2
3225,3243,5,3,2,0,13.0,0.0,5,5,2,5,1,2,1,7.0,0.2571428571428571,0.07857142857142857,210.32000000000002,0.0,64.0,0,118000.0,0.6,0.4
3226,3244,6,4,0,1,0.0,2.8,6,6,5,6,2,1,1,6.0,0.13333333333333333,1.0,17.13,0.1634559252772913,,2,,0.6666666666666666,0.0
3227,3245,5,4,4,2,17.0,29.58,5,5,3,4,1,3,1,7.0,0.07261904761904762,0.036904761904761905,335.36,0.0882037213740458,63.0,0,64000.0,0.8,0.8
3228,3246,5,4,3,5,15.0,48.63,5,3,1,5,1,1,1,8.0,0.23750000000000002,0.35,83.97,0.5791354055019651,18.0,1,51000.0,0.8,0.6
3229,3247,6,5,3,2,9.0,33.24,6,6,5,5,1,1,2,3.0,0.03571428571428571,0.3392857142857143,123.83,0.26843252846644594,66.0,0,83000.0,0.8333333333333334,0.5
3230,3248,6,6,4,3,17.0,68.59,6,5,3,5,2,2,1,9.0,0.17214285714285713,0.375,105.3,0.6513770180436848,70.0,1,82000.0,1.0,0.6666666666666666
3231,3249,2,1,2,1,20.0,10.72,2,2,2,0,1,0,0,10.0,0.0,0.17857142857142858,53.95,0.19870250231696016,66.0,0,59000.0,0.5,1.0
3232,3250,4,4,4,3,12.0,81.02,4,3,2,4,0,4,0,12.0,0.04404761904761905,0.3464285714285715,277.58,0.2918798184307227,42.0,0,98000.0,1.0,1.0
3233,3251,5,4,0,0,0.0,0.0,5,5,4,5,2,2,0,8.0,0.24404761904761907,1.0,41.66,0.0,75.0,0,68000.0,0.8,0.0
3234,3252,3,2,2,0,7.0,0.0,3,3,0,3,1,1,0,8.0,1.2142857142857142,0.6785714285714286,34.74,0.0,20.0,1,47000.0,0.6666666666666666,0.6666666666666666
3235,3253,5,4,3,7,12.0,18.39,5,5,4,4,2,1,1,6.0,0.08333333333333333,0.3,83.95000000000002,0.21905896366885047,19.0,0,55000.0,0.8,0.6
3236,3254,5,4,5,2,21.0,15.93,5,5,2,4,2,2,0,9.0,0.17857142857142858,0.35714285714285715,75.26,0.21166622375764016,21.0,0,40000.0,0.8,1.0
3237,3255,5,3,0,1,0.0,0.56,5,5,3,4,2,1,1,6.0,0.6190476190476191,1.0,6.0200000000000005,0.09302325581395349,,2,,0.6,0.0
3238,3256,3,3,0,0,0.0,0.0,3,3,1,2,0,1,2,3.0,0.17708333333333331,1.0,0.0,,59.0,0,87000.0,1.0,0.0
3239,3257,6,4,1,15,3.0,38.190000000000005,6,6,5,4,2,2,1,7.0,0.20833333333333334,0.35714285714285715,97.78999999999999,0.39053072911340636,,2,,0.6666666666666666,0.16666666666666666
3240,3258,6,0,3,0,17.0,0.0,6,4,2,4,1,2,1,10.0,1.0,0.4642857142857143,115.88000000000001,0.0,70.0,0,77000.0,0.0,0.5
3241,3259,5,2,3,5,18.0,78.37,5,4,2,5,1,2,1,9.0,0.0,0.4464285714285714,183.72,0.42657304593947315,23.0,0,62000.0,0.4,0.6
3242,3260,5,3,3,4,13.0,99.88,5,5,4,3,2,1,1,4.0,0.11666666666666665,0.3,268.21999999999997,0.3723808813660428,84.0,0,96000.0,0.6,0.6
3243,3261,5,2,0,3,0.0,2.63,5,4,2,4,2,3,0,10.0,0.07142857142857142,1.0,5.8500000000000005,0.44957264957264953,,2,,0.4,0.0
3244,3262,4,4,0,6,0.0,7.78,4,4,2,4,1,2,1,7.0,0.03333333333333333,1.0,9.01,0.8634850166481688,,2,,1.0,0.0
3245,3263,5,4,3,2,10.0,48.68,5,5,2,5,1,2,0,7.0,0.10714285714285714,0.375,96.42999999999999,0.5048221507829515,62.0,0,85000.0,0.8,0.6
3246,3264,3,3,2,1,7.0,19.6,3,3,2,3,1,2,0,7.0,0.1392857142857143,0.1,145.48999999999998,0.13471716269159395,43.0,0,88000.0,1.0,0.6666666666666666
3247,3265,4,1,0,0,0.0,0.0,4,3,0,4,0,2,1,10.0,0.875,1.0,0.0,,56.0,0,119000.0,0.25,0.0
3248,3266,4,4,2,1,5.0,5.09,4,4,4,3,0,2,1,6.0,0.3968253968253968,1.0,20.29,0.25086249383932974,,2,,1.0,0.5
3249,3267,6,4,1,0,2.0,0.0,6,5,4,6,1,3,1,8.0,0.14017857142857143,0.175,16.51,0.0,51.0,1,79000.0,0.6666666666666666,0.16666666666666666
3250,3268,4,3,1,2,2.0,3.55,4,3,2,4,2,2,0,10.0,0.19404761904761905,0.275,42.419999999999995,0.0836869401225837,59.0,1,60000.0,0.75,0.25
3251,3269,5,5,1,6,10.0,66.43,5,5,3,4,3,1,1,6.0,0.16874999999999998,0.45,73.56,0.9030723219140838,,2,,1.0,0.2
3252,3270,5,2,0,3,0.0,7.05,5,4,2,5,2,2,0,11.0,0.5178571428571428,1.0,12.57,0.5608591885441527,68.0,1,64000.0,0.4,0.0
3253,3271,4,4,0,4,0.0,22.44,4,4,4,3,0,2,1,6.0,0.027777777777777776,1.0,22.44,1.0,80.0,1,31000.0,1.0,0.0
3254,3272,6,5,5,4,28.0,115.35,6,5,3,5,3,2,1,8.0,0.06696428571428571,0.23482142857142857,343.64,0.33567105109998835,50.0,0,97000.0,0.8333333333333334,0.8333333333333334
3255,3273,4,1,3,0,17.0,0.0,4,3,2,4,1,3,0,12.0,0.5357142857142857,0.10714285714285714,56.21,0.0,68.0,1,77000.0,0.25,0.75
3256,3274,5,5,0,0,0.0,0.0,5,5,2,4,2,1,1,5.0,0.20833333333333334,1.0,0.0,,53.0,1,88000.0,1.0,0.0
3257,3275,5,4,5,4,45.0,55.64999999999999,5,4,4,2,2,1,0,13.0,0.059523809523809514,0.31785714285714284,255.60000000000002,0.21772300469483563,19.0,0,54000.0,0.8,1.0
3258,3276,3,1,2,3,7.0,10.719999999999999,3,2,1,3,1,2,0,12.0,0.125,0.275,43.04,0.2490706319702602,43.0,1,49000.0,0.3333333333333333,0.6666666666666666
3259,3277,5,4,5,2,20.0,45.58,5,5,4,5,2,2,0,7.0,0.18333333333333335,0.11249999999999999,230.94000000000003,0.19736728154499,53.0,0,83000.0,0.8,1.0
3260,3278,5,2,0,3,0.0,3.8699999999999997,5,4,1,4,1,1,2,6.0,0.22023809523809523,1.0,10.719999999999999,0.3610074626865672,,2,,0.4,0.0
3261,3279,6,3,2,4,13.0,26.08,6,6,5,4,2,2,1,7.0,0.13571428571428573,0.5357142857142857,53.739999999999995,0.485299590621511,,2,,0.5,0.3333333333333333
3262,3280,5,5,5,2,37.0,35.36,5,5,4,2,2,1,0,8.0,0.11071428571428572,0.12142857142857144,229.98,0.15375250021741022,65.0,0,78000.0,1.0,1.0
3263,3281,5,4,2,2,7.0,49.730000000000004,5,5,3,4,2,3,0,8.0,0.2023809523809524,0.30892857142857144,117.38999999999999,0.4236306329329586,72.0,1,100000.0,0.8,0.4
3264,3282,6,6,5,6,32.0,105.67,6,6,3,4,3,1,1,7.0,0.12142857142857141,0.30952380952380953,229.29000000000002,0.4608574294561472,50.0,1,65000.0,1.0,0.8333333333333334
3265,3283,4,4,1,0,2.0,0.0,4,3,3,3,2,2,0,12.0,0.10833333333333334,1.0,62.14,0.0,50.0,1,94000.0,1.0,0.25
3266,3284,3,3,2,1,8.0,31.99,3,3,3,2,2,1,0,7.0,0.16071428571428573,0.07142857142857142,214.79000000000002,0.14893617021276592,63.0,0,94000.0,1.0,0.6666666666666666
3267,3285,4,3,3,1,12.0,13.87,4,4,3,3,2,1,1,5.0,0.25,0.05,55.32,0.2507230657989877,40.0,1,68000.0,0.75,0.75
3268,3286,5,3,3,1,17.0,21.45,5,3,2,3,1,2,1,10.0,0.7440476190476191,0.2857142857142857,93.63000000000001,0.2290932393463633,54.0,0,43000.0,0.6,0.6
3269,3287,5,3,0,0,0.0,0.0,5,4,2,4,2,1,2,7.0,0.6458333333333334,1.0,8.5,0.0,47.0,1,35000.0,0.6,0.0
3270,3288,2,2,1,3,5.0,12.5,2,2,2,2,2,0,0,8.0,0.0,1.0,41.83,0.29882859191967487,40.0,1,38000.0,1.0,0.5
3271,3289,6,6,3,16,22.0,112.45,6,6,3,6,1,2,1,7.0,0.06999999999999999,0.4571428571428572,119.30999999999999,0.9425027239963123,,2,,1.0,0.5
3272,3290,3,1,0,0,0.0,0.0,3,2,0,3,0,2,1,10.0,1.0,1.0,16.58,0.0,59.0,1,45000.0,0.3333333333333333,0.0
3273,3291,5,5,2,1,12.0,13.83,5,4,2,3,1,2,2,8.0,0.11071428571428571,0.0,43.99,0.314389634007729,38.0,1,77000.0,1.0,0.4
3274,3292,6,6,2,2,4.0,28.83,6,6,4,4,2,1,1,8.0,0.24761904761904763,0.19642857142857145,42.95,0.6712456344586728,52.0,0,63000.0,1.0,0.3333333333333333
3275,3293,4,3,4,1,14.0,22.09,4,4,1,4,1,2,0,8.0,0.4392857142857143,0.28571428571428575,178.73,0.12359424830750294,81.0,0,86000.0,0.75,1.0
3276,3294,6,6,6,3,42.0,34.5,6,5,5,5,3,2,0,11.0,0.2642857142857143,0.32142857142857145,101.93,0.33846757578730496,79.0,0,53000.0,1.0,1.0
3277,3295,3,1,0,0,0.0,0.0,3,3,0,3,1,1,1,5.0,1.2857142857142858,1.0,7.220000000000001,0.0,47.0,1,50000.0,0.3333333333333333,0.0
3278,3296,4,4,3,2,12.0,31.96,4,4,1,4,2,1,1,5.0,0.06190476190476191,0.3392857142857143,262.09,0.12194284406120037,84.0,0,96000.0,1.0,0.75
3279,3297,5,5,1,0,5.0,0.0,5,5,2,4,1,2,1,6.0,0.1875,1.0,22.87,0.0,73.0,0,65000.0,1.0,0.2
3280,3298,3,2,1,0,2.0,0.0,3,3,3,2,1,2,0,9.0,0.03571428571428571,1.0,49.120000000000005,0.0,90.0,1,89000.0,0.6666666666666666,0.3333333333333333
3281,3299,6,6,3,10,11.0,41.55,6,6,5,5,3,2,0,8.0,0.19,0.26071428571428573,103.6,0.40106177606177607,54.0,1,66000.0,1.0,0.5
3282,3300,5,4,3,3,25.0,57.400000000000006,5,5,4,3,3,0,2,5.0,0.17380952380952377,0.26904761904761904,146.77,0.3910880970225523,80.0,0,109000.0,0.8,0.6
3283,3301,5,1,1,3,2.0,3.97,5,5,1,4,1,1,2,4.0,0.0,0.9285714285714286,22.49,0.17652289906625168,58.0,1,71000.0,0.2,0.2
3284,3303,4,3,1,0,5.0,0.0,4,3,2,4,1,2,1,8.0,0.12053571428571429,0.225,123.08,0.0,82.0,1,96000.0,0.75,0.25
3285,3304,6,6,1,1,10.0,18.74,6,5,3,4,1,3,1,9.0,0.1839285714285714,0.39285714285714285,45.45,0.41232123212321226,48.0,1,77000.0,1.0,0.16666666666666666
3286,3305,4,4,2,1,15.0,18.27,4,4,2,2,2,0,1,5.0,0.09523809523809523,0.39285714285714285,87.49000000000001,0.20882386558463822,49.0,1,81000.0,1.0,0.5
3287,3306,5,3,2,2,20.0,47.57,5,5,4,1,1,0,2,3.0,0.10267857142857142,0.35714285714285715,96.39999999999999,0.49346473029045645,54.0,0,89000.0,0.6,0.4
3288,3307,4,4,1,3,5.0,7.220000000000001,4,4,2,3,3,0,1,5.0,0.047619047619047616,0.05,14.950000000000001,0.48294314381270903,,2,,1.0,0.25
3289,3308,4,3,0,2,0.0,0.8300000000000001,4,4,3,4,1,2,1,7.0,0.0,1.0,10.14,0.08185404339250493,57.0,1,34000.0,0.75,0.0
3290,3309,4,3,1,0,5.0,0.0,4,3,3,2,1,1,1,8.0,0.375,1.0,91.78999999999999,0.0,39.0,2,42000.0,0.75,0.25
3291,3310,2,0,0,0,0.0,0.0,2,1,0,2,0,2,0,15.0,1.0,1.0,29.639999999999997,0.0,74.0,1,65000.0,0.0,0.0
3292,3311,6,5,3,4,17.0,14.33,6,5,4,4,3,2,0,11.0,0.06428571428571428,1.0,42.56,0.33670112781954886,42.0,0,51000.0,0.8333333333333334,0.5
3293,3312,3,2,2,1,10.0,13.19,3,3,2,2,2,0,1,3.0,0.2,0.20714285714285713,101.18999999999998,0.13034884870046448,52.0,0,44000.0,0.6666666666666666,0.6666666666666666
3294,3313,4,3,1,4,2.0,24.17,4,4,3,2,2,1,1,8.0,0.2357142857142857,0.39285714285714285,48.83000000000001,0.4949825926684414,53.0,1,64000.0,0.75,0.25
3295,3314,5,2,0,3,0.0,2.51,5,5,2,5,1,1,1,7.0,0.15000000000000002,1.0,6.74,0.3724035608308605,,2,,0.4,0.0
3296,3315,4,4,0,0,0.0,0.0,4,3,2,4,2,2,0,11.0,0.20595238095238097,1.0,0.0,,57.0,0,51000.0,1.0,0.0
3297,3316,6,6,2,1,5.0,27.27,6,5,4,5,1,3,1,8.0,0.048571428571428564,0.25,66.73,0.40866177131724857,60.0,1,82000.0,1.0,0.3333333333333333
3298,3317,6,6,0,5,0.0,3.17,6,6,6,4,1,1,1,5.0,0.24500000000000002,1.0,9.98,0.31763527054108215,,2,,1.0,0.0
3299,3318,5,0,1,0,2.0,0.0,5,4,0,5,0,2,0,15.0,1.0,0.9285714285714286,17.169999999999998,0.0,52.0,1,64000.0,0.0,0.2
3300,3319,3,2,3,2,9.0,10.16,3,3,2,3,1,2,0,8.0,0.25,0.45,192.00999999999996,0.05291391073381596,77.0,1,54000.0,0.6666666666666666,1.0
3301,3320,4,2,1,2,5.0,10.43,4,3,2,4,1,2,1,9.0,0.25,0.75,21.81,0.4782209995414947,31.0,1,68000.0,0.5,0.25
3302,3321,3,3,3,2,25.0,24.71,3,2,2,2,2,1,0,13.0,0.25357142857142856,0.30714285714285716,126.96999999999998,0.19461290068520126,45.0,1,55000.0,1.0,1.0
3303,3322,4,4,4,1,23.0,18.02,4,4,3,4,3,1,0,7.0,0.14761904761904762,0.19642857142857142,139.04,0.1296029919447641,36.0,0,52000.0,1.0,1.0
3304,3323,3,2,1,0,3.0,0.0,3,3,2,3,1,1,1,6.0,0.4,1.0,13.44,0.0,86.0,1,73000.0,0.6666666666666666,0.3333333333333333
3305,3324,4,4,0,14,0.0,26.39,4,4,4,2,2,1,1,6.0,0.047619047619047616,1.0,46.830000000000005,0.5635276532137519,62.0,0,44000.0,1.0,0.0
3306,3325,6,2,2,2,10.0,8.67,6,6,2,5,3,1,0,8.0,0.14285714285714285,0.07142857142857142,31.669999999999995,0.2737606567729713,,2,,0.3333333333333333,0.3333333333333333
3307,3326,5,2,0,1,0.0,2.32,5,5,4,3,2,1,1,6.0,0.0,1.0,8.07,0.28748451053283763,,2,,0.4,0.0
3308,3327,4,3,4,1,25.0,24.75,4,4,2,3,3,0,0,7.0,0.3392857142857143,0.25,229.56,0.10781495033978045,53.0,0,91000.0,0.75,1.0
3309,3328,3,3,0,0,0.0,0.0,3,3,2,3,2,0,0,8.0,0.225,1.0,3.14,0.0,,2,,1.0,0.0
3310,3329,4,4,2,1,15.0,9.32,4,3,3,3,2,1,1,9.0,0.09166666666666667,0.35,31.5,0.2958730158730159,45.0,1,50000.0,1.0,0.5
3311,3330,3,3,3,3,9.0,52.21000000000001,3,3,3,3,0,1,0,7.0,0.08928571428571429,0.7678571428571428,87.66000000000001,0.5955966233173625,47.0,0,64000.0,1.0,1.0
3312,3331,4,4,2,0,5.0,0.0,4,3,2,4,0,3,0,12.0,0.19285714285714284,0.0,52.089999999999996,0.0,64.0,0,71000.0,1.0,0.5
3313,3332,5,5,2,11,8.0,18.01,5,4,4,4,2,3,0,10.0,0.08035714285714285,1.0,27.3,0.6597069597069597,,2,,1.0,0.4
3314,3333,5,3,1,5,5.0,41.519999999999996,5,5,3,2,1,0,2,2.0,0.041666666666666664,0.35714285714285715,120.89999999999999,0.343424317617866,50.0,0,33000.0,0.6,0.2
3315,3334,5,3,0,0,0.0,0.0,5,3,3,3,1,1,1,10.0,0.19166666666666665,1.0,14.68,0.0,72.0,0,74000.0,0.6,0.0
3316,3335,4,3,3,3,10.0,32.010000000000005,4,3,2,3,0,3,1,9.0,0.07142857142857142,0.1119047619047619,161.43,0.19829028061698573,22.0,0,36000.0,0.75,0.75
3317,3336,6,4,4,8,23.0,39.47,6,5,4,4,3,2,0,9.0,0.11904761904761903,0.4642857142857143,84.81000000000003,0.4653932319301967,41.0,1,47000.0,0.6666666666666666,0.6666666666666666
3318,3337,5,4,5,3,32.0,32.37,5,4,4,4,3,2,0,11.0,0.09999999999999999,0.5125,172.70000000000002,0.18743485813549504,48.0,1,51000.0,0.8,1.0
3319,3338,3,2,0,3,0.0,8.47,3,2,2,2,1,1,1,8.0,0.0,1.0,18.99,0.4460242232754082,48.0,1,58000.0,0.6666666666666666,0.0
3320,3339,6,3,5,2,17.0,33.01,6,6,3,6,2,3,1,6.0,0.20833333333333334,0.2517857142857143,272.65000000000003,0.1210709701081973,56.0,1,85000.0,0.5,0.8333333333333334
3321,3340,5,2,4,3,14.0,33.25,5,3,1,5,0,3,1,10.0,0.04285714285714286,0.13214285714285715,206.06,0.16136076870814325,48.0,0,59000.0,0.4,0.8
3322,3341,3,2,0,2,0.0,3.16,3,2,2,3,2,1,0,12.0,0.1,1.0,80.59,0.039210820201017495,55.0,1,42000.0,0.6666666666666666,0.0
3323,3342,5,4,0,0,0.0,0.0,5,4,4,3,3,1,1,9.0,0.2833333333333333,1.0,0.41000000000000003,0.0,,2,,0.8,0.0
3324,3343,4,2,2,8,5.0,18.45,4,3,2,4,1,3,0,10.0,0.0375,0.49107142857142855,38.37000000000001,0.48084440969507414,69.0,1,41000.0,0.5,0.5
3325,3344,6,6,3,3,10.0,54.129999999999995,6,5,5,4,1,3,1,9.0,0.26095238095238094,0.1952380952380952,109.10999999999999,0.496104848318211,64.0,0,66000.0,1.0,0.5
3326,3345,5,4,2,3,10.0,10.27,5,5,4,2,3,0,1,5.0,0.11904761904761905,1.0,27.92,0.367836676217765,51.0,1,75000.0,0.8,0.4
3327,3346,6,2,3,5,9.0,21.43,6,5,1,6,1,3,1,9.0,0.09285714285714286,0.26964285714285713,62.93,0.34053710471952964,26.0,1,61000.0,0.3333333333333333,0.5
3328,3347,3,3,0,1,0.0,2.2800000000000002,3,3,2,3,2,1,0,8.0,0.33214285714285713,1.0,11.46,0.19895287958115185,40.0,1,59000.0,1.0,0.0
3329,3348,4,4,3,2,16.0,47.739999999999995,4,4,3,4,2,1,0,7.0,0.011904761904761904,0.47857142857142854,68.08,0.7012338425381903,52.0,1,81000.0,1.0,0.75
3330,3349,6,2,2,1,10.0,0.62,6,5,1,6,2,1,1,9.0,0.7,0.6428571428571429,28.060000000000002,0.02209550962223806,87.0,1,45000.0,0.3333333333333333,0.3333333333333333
3331,3350,4,4,2,1,12.0,10.59,4,4,4,3,2,1,0,10.0,0.016666666666666666,0.1,57.449999999999996,0.1843342036553525,82.0,1,72000.0,1.0,0.5
3332,3351,4,3,1,10,2.0,32.37,4,4,3,4,2,1,0,8.0,0.041666666666666664,0.3,51.13999999999999,0.6329683222526399,63.0,1,39000.0,0.75,0.25
3333,3352,5,4,2,1,10.0,15.57,5,5,2,4,2,0,2,2.0,0.45416666666666666,0.5678571428571428,82.49,0.18875015153351923,53.0,1,82000.0,0.8,0.4
3334,3353,6,4,5,4,30.0,102.05000000000001,6,5,4,6,3,1,0,10.0,0.11249999999999999,0.2,1030.6,0.09901998835629733,80.0,0,116000.0,0.6666666666666666,0.8333333333333334
3335,3354,4,3,1,1,3.0,1.8,4,3,2,4,0,3,1,9.0,0.09375,1.0,9.16,0.19650655021834063,45.0,1,35000.0,0.75,0.25
