,person,offer_id,offer received,offer viewed,offer completed,transaction,reward,amount
17022,4573,1.0,1,1,0,0,0.0,0.0
17023,4573,4.0,1,1,1,1,3.0,14.82
17024,4573,6.0,1,1,1,1,10.0,13.98
17025,4573,9.0,3,1,2,1,10.0,28.23
17026,4574,4.0,2,2,1,0,3.0,0.0
17027,4574,7.0,1,1,0,0,0.0,0.0
17028,4574,8.0,1,1,0,0,0.0,0.0
17029,4575,2.0,2,2,0,4,0.0,15.170000000000002
17030,4575,6.0,2,2,0,2,0.0,10.1
17031,4575,9.0,1,0,0,0,0.0,0.0
17032,4576,0.0,2,2,0,1,0.0,21.92
17033,4576,4.0,1,1,1,1,3.0,20.06
17034,4577,3.0,2,2,2,0,10.0,0.0
17035,4577,6.0,1,1,1,0,10.0,0.0
17036,4577,8.0,2,1,1,0,2.0,0.0
17037,4578,1.0,1,1,0,0,0.0,0.0
17038,4578,6.0,1,1,1,1,10.0,24.56
17039,4579,0.0,1,1,0,0,0.0,0.0
17040,4579,2.0,1,1,1,0,5.0,0.0
17041,4579,3.0,2,2,2,1,10.0,18.88
17042,4579,4.0,1,1,0,0,0.0,0.0
17043,4580,0.0,1,0,0,0,0.0,0.0
17044,4580,4.0,1,1,1,1,3.0,1.7000000000000002
17045,4580,5.0,1,1,0,2,0.0,9.399999999999999
17046,4580,6.0,1,1,0,0,0.0,0.0
17047,4580,8.0,1,0,0,0,0.0,0.0
17048,4581,5.0,1,1,1,0,10.0,0.0
17049,4581,9.0,1,1,0,0,0.0,0.0
17050,4582,2.0,2,1,1,1,5.0,5.71
17051,4582,3.0,1,1,0,1,0.0,0.74
17052,4582,7.0,1,1,1,8,2.0,10.57
17053,4583,0.0,1,0,0,0,0.0,0.0
17054,4583,5.0,1,1,1,0,10.0,0.0
17055,4583,6.0,1,1,1,1,10.0,19.75
17056,4583,7.0,1,1,1,0,2.0,0.0
17057,4584,0.0,1,1,0,0,0.0,0.0
17058,4584,1.0,1,1,0,0,0.0,0.0
17059,4584,2.0,2,2,0,0,0.0,0.0
17060,4584,4.0,1,0,0,0,0.0,0.0
17061,4584,7.0,1,1,0,1,0.0,0.87
17062,4585,3.0,2,2,0,8,0.0,20.48
17063,4585,5.0,1,1,0,3,0.0,8.489999999999998
17064,4585,9.0,3,0,1,0,5.0,0.0
17065,4586,4.0,1,1,0,0,0.0,0.0
17066,4586,6.0,1,1,0,0,0.0,0.0
17067,4586,7.0,2,2,1,4,2.0,7.8199999999999985
17068,4586,8.0,1,0,0,0,0.0,0.0
17069,4587,1.0,1,1,0,1,0.0,5.01
17070,4587,3.0,2,2,1,2,5.0,2.3600000000000003
17071,4587,8.0,1,1,0,0,0.0,0.0
17072,4588,0.0,1,1,0,2,0.0,46.36
17073,4588,5.0,1,1,1,0,10.0,0.0
17074,4588,6.0,1,1,1,1,10.0,25.8
17075,4589,0.0,1,1,0,1,0.0,20.6
17076,4589,3.0,1,1,1,1,5.0,16.22
17077,4589,4.0,1,1,1,0,3.0,0.0
17078,4589,6.0,1,1,1,0,10.0,0.0
17079,4590,5.0,1,0,0,0,0.0,0.0
17080,4590,6.0,1,1,0,1,0.0,2.99
17081,4590,9.0,1,0,0,0,0.0,0.0
17082,4591,4.0,1,1,1,0,3.0,0.0
17083,4591,6.0,2,2,0,2,0.0,5.85
17084,4592,0.0,1,1,0,0,0.0,0.0
17085,4592,3.0,1,1,0,0,0.0,0.0
17086,4592,8.0,2,0,2,0,4.0,0.0
17087,4592,9.0,1,0,1,0,5.0,0.0
17088,4593,1.0,2,1,0,0,0.0,0.0
17089,4593,3.0,1,1,0,0,0.0,0.0
17090,4593,6.0,1,1,0,1,0.0,0.8
17091,4593,8.0,1,1,0,0,0.0,0.0
17092,4593,9.0,1,0,0,0,0.0,0.0
17093,4594,1.0,1,1,0,1,0.0,0.59
17094,4594,2.0,1,0,0,0,0.0,0.0
17095,4594,3.0,1,1,0,2,0.0,6.11
17096,4594,8.0,1,1,0,0,0.0,0.0
17097,4595,0.0,1,0,0,0,0.0,0.0
17098,4595,1.0,1,1,0,0,0.0,0.0
17099,4595,2.0,1,0,1,0,5.0,0.0
17100,4595,6.0,1,1,1,1,10.0,20.43
17101,4595,9.0,1,0,1,0,5.0,0.0
17102,4596,1.0,2,2,0,0,0.0,0.0
17103,4596,2.0,2,0,2,0,10.0,0.0
17104,4596,8.0,1,0,1,0,2.0,0.0
17105,4597,0.0,1,0,0,0,0.0,0.0
17106,4597,2.0,1,0,0,0,0.0,0.0
17107,4597,9.0,1,0,0,0,0.0,0.0
17108,4598,1.0,1,1,0,3,0.0,8.13
17109,4598,3.0,1,1,0,4,0.0,8.639999999999999
17110,4598,8.0,2,0,0,0,0.0,0.0
17111,4598,9.0,2,0,0,0,0.0,0.0
17112,4599,1.0,1,1,0,0,0.0,0.0
17113,4599,4.0,1,1,1,1,3.0,13.73
17114,4599,5.0,1,1,1,0,10.0,0.0
17115,4600,0.0,2,2,0,5,0.0,21.9
17116,4600,1.0,1,1,0,1,0.0,1.04
17117,4600,7.0,2,2,2,3,4.0,8.760000000000002
17118,4601,2.0,1,1,1,1,5.0,19.93
17119,4601,5.0,1,1,0,0,0.0,0.0
17120,4601,6.0,1,1,1,0,10.0,0.0
17121,4601,7.0,1,1,0,0,0.0,0.0
17122,4601,8.0,1,1,0,0,0.0,0.0
17123,4602,0.0,1,0,0,0,0.0,0.0
17124,4602,1.0,1,1,0,0,0.0,0.0
17125,4602,7.0,1,1,1,1,2.0,14.79
17126,4603,0.0,1,0,0,0,0.0,0.0
17127,4603,3.0,1,1,1,1,5.0,27.92
17128,4603,7.0,1,1,1,0,2.0,0.0
17129,4604,0.0,1,1,0,3,0.0,54.95
17130,4604,6.0,1,1,0,0,0.0,0.0
17131,4604,7.0,1,1,1,0,2.0,0.0
17132,4604,8.0,1,1,1,1,2.0,20.73
17133,4605,1.0,1,1,0,0,0.0,0.0
17134,4605,4.0,2,2,2,2,6.0,51.010000000000005
17135,4605,5.0,1,1,0,0,0.0,0.0
17136,4605,7.0,1,1,1,0,2.0,0.0
17137,4606,4.0,4,4,3,0,9.0,0.0
17138,4606,8.0,1,0,1,0,2.0,0.0
17139,4607,1.0,1,1,0,0,0.0,0.0
17140,4607,2.0,2,1,1,1,5.0,8.79
17141,4607,5.0,1,1,1,1,10.0,286.25
17142,4608,0.0,2,1,0,1,0.0,1.31
17143,4608,4.0,2,2,2,3,6.0,5.1000000000000005
17144,4609,0.0,1,0,0,0,0.0,0.0
17145,4609,2.0,2,1,0,0,0.0,0.0
17146,4609,4.0,1,1,1,1,3.0,9.2
17147,4609,5.0,1,1,0,2,0.0,4.73
17148,4609,7.0,1,1,1,1,2.0,1.43
17149,4610,0.0,1,1,0,0,0.0,0.0
17150,4610,1.0,1,1,0,1,0.0,3.14
17151,4610,2.0,1,0,1,0,5.0,0.0
17152,4610,5.0,1,1,1,1,10.0,12.6
17153,4610,6.0,1,1,1,1,10.0,11.39
17154,4611,2.0,1,0,0,0,0.0,0.0
17155,4611,3.0,1,1,0,3,0.0,2.5
17156,4611,4.0,1,0,0,0,0.0,0.0
17157,4611,6.0,1,1,0,0,0.0,0.0
17158,4611,7.0,1,1,0,0,0.0,0.0
17159,4611,9.0,1,0,0,0,0.0,0.0
17160,4612,4.0,2,2,2,1,6.0,12.19
17161,4613,4.0,1,1,1,1,3.0,26.08
17162,4613,5.0,2,1,1,0,10.0,0.0
17163,4613,6.0,1,1,1,0,10.0,0.0
17164,4614,0.0,2,1,0,0,0.0,0.0
17165,4614,4.0,1,1,0,0,0.0,0.0
17166,4614,7.0,1,0,1,0,2.0,0.0
17167,4615,0.0,1,1,0,0,0.0,0.0
17168,4615,1.0,1,0,0,0,0.0,0.0
17169,4615,4.0,1,1,0,2,0.0,4.35
17170,4615,6.0,1,1,0,0,0.0,0.0
17171,4615,7.0,1,1,0,2,0.0,6.71
17172,4616,0.0,1,0,0,0,0.0,0.0
17173,4616,2.0,1,0,0,0,0.0,0.0
17174,4616,4.0,1,1,0,0,0.0,0.0
17175,4617,2.0,1,0,0,0,0.0,0.0
17176,4617,3.0,1,1,1,0,5.0,0.0
17177,4617,4.0,1,1,1,2,3.0,3.89
17178,4618,0.0,2,2,0,0,0.0,0.0
17179,4618,2.0,1,0,1,0,5.0,0.0
17180,4618,5.0,1,1,1,0,10.0,0.0
17181,4618,7.0,2,2,2,1,4.0,30.72
17182,4619,0.0,1,1,0,0,0.0,0.0
17183,4619,2.0,1,1,1,0,5.0,0.0
17184,4619,5.0,1,0,1,0,10.0,0.0
17185,4619,8.0,1,1,1,1,2.0,27.43
17186,4619,9.0,1,0,1,0,5.0,0.0
17187,4620,1.0,1,1,0,0,0.0,0.0
17188,4620,7.0,1,1,0,1,0.0,6.07
17189,4620,8.0,1,0,0,0,0.0,0.0
17190,4620,9.0,1,0,0,0,0.0,0.0
17191,4621,7.0,2,2,2,4,4.0,13.03
17192,4622,4.0,3,3,3,3,9.0,63.7
17193,4622,5.0,2,2,2,1,20.0,29.26
17194,4623,6.0,1,1,0,4,0.0,9.450000000000001
17195,4623,7.0,1,1,1,3,2.0,12.26
17196,4623,8.0,1,0,0,0,0.0,0.0
17197,4624,2.0,1,1,1,1,5.0,29.45
17198,4624,3.0,1,1,1,1,5.0,16.03
17199,4624,6.0,1,1,1,0,10.0,0.0
17200,4624,8.0,1,1,1,0,2.0,0.0
17201,4625,1.0,1,1,0,0,0.0,0.0
17202,4625,6.0,1,1,1,4,10.0,20.1
17203,4626,0.0,1,1,0,1,0.0,5.74
17204,4626,3.0,1,1,1,0,5.0,0.0
17205,4626,6.0,1,1,1,0,10.0,0.0
17206,4626,9.0,1,0,1,0,5.0,0.0
17207,4627,0.0,1,1,0,0,0.0,0.0
17208,4627,3.0,1,1,0,0,0.0,0.0
17209,4627,4.0,1,1,1,1,3.0,21.63
17210,4627,9.0,1,0,1,0,5.0,0.0
17211,4628,1.0,1,1,0,0,0.0,0.0
17212,4628,2.0,2,0,0,0,0.0,0.0
17213,4629,1.0,1,1,0,1,0.0,18.1
17214,4629,6.0,1,1,1,1,10.0,16.19
17215,4629,7.0,1,1,1,0,2.0,0.0
17216,4629,8.0,1,0,0,0,0.0,0.0
17217,4630,0.0,1,1,0,0,0.0,0.0
17218,4630,3.0,1,1,0,0,0.0,0.0
17219,4630,6.0,2,1,0,0,0.0,0.0
17220,4631,0.0,1,1,0,1,0.0,0.86
17221,4631,6.0,2,2,0,1,0.0,0.33
17222,4632,2.0,1,1,1,1,5.0,19.87
17223,4632,7.0,1,1,1,1,2.0,15.61
17224,4632,9.0,2,2,2,0,10.0,0.0
17225,4633,0.0,1,0,0,0,0.0,0.0
17226,4633,2.0,1,1,1,0,5.0,0.0
17227,4633,4.0,1,1,1,0,3.0,0.0
17228,4633,6.0,1,1,0,0,0.0,0.0
17229,4633,7.0,1,1,1,0,2.0,0.0
17230,4634,6.0,1,1,0,0,0.0,0.0
17231,4634,9.0,1,1,0,0,0.0,0.0
17232,4635,0.0,2,2,0,0,0.0,0.0
17233,4635,6.0,1,1,0,0,0.0,0.0
17234,4635,9.0,1,0,1,0,5.0,0.0
17235,4636,0.0,1,1,0,0,0.0,0.0
17236,4636,2.0,1,1,1,1,5.0,26.99
17237,4636,6.0,1,1,1,1,10.0,16.8
17238,4636,7.0,1,1,1,1,2.0,27.36
17239,4636,8.0,1,1,1,1,2.0,10.96
17240,4637,2.0,2,1,1,0,5.0,0.0
17241,4637,4.0,1,1,1,1,3.0,7.96
17242,4637,6.0,1,1,0,0,0.0,0.0
17243,4637,9.0,1,0,0,0,0.0,0.0
17244,4638,0.0,1,0,0,0,0.0,0.0
17245,4638,1.0,1,1,0,0,0.0,0.0
17246,4638,3.0,1,1,0,0,0.0,0.0
17247,4638,6.0,1,1,0,0,0.0,0.0
17248,4638,7.0,1,1,0,0,0.0,0.0
17249,4639,0.0,1,1,0,0,0.0,0.0
17250,4639,8.0,1,0,0,0,0.0,0.0
17251,4639,9.0,1,0,0,0,0.0,0.0
17252,4640,1.0,2,2,0,3,0.0,7.880000000000001
17253,4640,6.0,1,1,0,2,0.0,4.26
17254,4640,8.0,1,1,0,0,0.0,0.0
17255,4641,0.0,1,1,0,1,0.0,3.69
17256,4641,1.0,1,1,0,0,0.0,0.0
17257,4641,4.0,1,1,0,3,0.0,6.59
17258,4641,7.0,1,1,1,5,2.0,9.0
17259,4642,1.0,2,2,0,0,0.0,0.0
17260,4642,2.0,2,1,1,0,5.0,0.0
17261,4642,5.0,1,1,0,3,0.0,5.07
17262,4642,7.0,1,1,1,6,2.0,12.47
17263,4643,3.0,1,1,0,0,0.0,0.0
17264,4643,8.0,1,0,0,0,0.0,0.0
17265,4643,9.0,1,0,0,0,0.0,0.0
17266,4644,3.0,2,2,2,1,10.0,7.83
17267,4644,8.0,1,1,1,2,2.0,24.26
17268,4644,9.0,1,0,1,0,5.0,0.0
17269,4645,0.0,2,1,0,1,0.0,9.02
17270,4645,4.0,1,1,0,4,0.0,6.57
17271,4645,7.0,1,1,1,4,2.0,9.57
17272,4645,8.0,1,0,0,0,0.0,0.0
17273,4646,0.0,1,0,0,0,0.0,0.0
17274,4646,3.0,1,1,1,0,5.0,0.0
17275,4646,6.0,1,1,0,3,0.0,10.079999999999998
17276,4646,7.0,1,0,1,0,2.0,0.0
17277,4646,9.0,1,0,0,0,0.0,0.0
17278,4647,0.0,2,0,0,0,0.0,0.0
17279,4647,1.0,1,0,0,0,0.0,0.0
17280,4647,4.0,1,1,1,1,3.0,15.8
17281,4647,5.0,1,1,1,1,10.0,10.83
17282,4648,0.0,1,1,0,0,0.0,0.0
17283,4648,2.0,1,0,0,0,0.0,0.0
17284,4649,2.0,1,1,1,1,5.0,24.34
17285,4649,3.0,1,1,1,1,5.0,22.69
17286,4649,4.0,1,0,1,0,3.0,0.0
17287,4649,6.0,1,1,0,0,0.0,0.0
17288,4649,9.0,1,0,1,0,5.0,0.0
17289,4650,1.0,1,1,0,0,0.0,0.0
17290,4650,3.0,1,1,0,0,0.0,0.0
17291,4650,5.0,1,1,0,0,0.0,0.0
17292,4650,7.0,1,1,0,2,0.0,2.37
17293,4651,4.0,1,1,0,0,0.0,0.0
17294,4651,5.0,1,1,0,0,0.0,0.0
17295,4651,8.0,1,0,0,0,0.0,0.0
17296,4652,0.0,1,1,0,1,0.0,16.14
17297,4652,3.0,1,1,0,0,0.0,0.0
17298,4652,5.0,1,1,1,1,10.0,13.92
17299,4652,6.0,1,1,0,0,0.0,0.0
17300,4652,7.0,1,1,1,1,2.0,19.41
17301,4653,4.0,1,1,1,0,3.0,0.0
17302,4653,5.0,1,0,1,0,10.0,0.0
17303,4653,9.0,1,1,1,1,5.0,32.18
17304,4654,2.0,2,2,2,2,10.0,34.120000000000005
17305,4654,5.0,1,1,1,0,10.0,0.0
17306,4654,6.0,1,1,1,0,10.0,0.0
17307,4654,8.0,1,1,1,0,2.0,0.0
17308,4655,3.0,1,1,0,2,0.0,3.2
17309,4655,4.0,1,1,1,2,3.0,7.23
17310,4655,6.0,1,1,0,1,0.0,2.32
17311,4655,9.0,1,1,0,0,0.0,0.0
17312,4656,2.0,1,1,0,0,0.0,0.0
17313,4656,4.0,1,1,1,0,3.0,0.0
17314,4656,5.0,1,1,0,0,0.0,0.0
17315,4657,5.0,3,3,3,1,30.0,24.27
17316,4657,8.0,1,1,1,1,2.0,20.53
17317,4658,4.0,1,1,0,0,0.0,0.0
17318,4658,5.0,1,1,1,1,10.0,19.94
17319,4658,7.0,1,1,1,1,2.0,15.91
17320,4658,8.0,1,1,1,0,2.0,0.0
17321,4658,9.0,1,1,0,2,0.0,17.46
17322,4659,2.0,1,0,0,0,0.0,0.0
17323,4659,3.0,2,1,1,0,5.0,0.0
17324,4659,4.0,1,1,0,1,0.0,1.45
17325,4659,5.0,1,1,0,0,0.0,0.0
17326,4659,9.0,1,0,0,0,0.0,0.0
17327,4660,0.0,1,0,0,0,0.0,0.0
17328,4660,4.0,2,2,2,2,6.0,6.9799999999999995
17329,4660,6.0,1,1,0,2,0.0,1.4500000000000002
17330,4660,7.0,2,2,2,6,4.0,22.79
17331,4661,0.0,2,2,0,4,0.0,20.560000000000002
17332,4661,3.0,1,1,0,6,0.0,13.790000000000001
17333,4661,4.0,1,1,1,4,3.0,12.34
17334,4661,8.0,1,0,1,0,2.0,0.0
17335,4662,0.0,1,0,0,0,0.0,0.0
17336,4662,4.0,1,1,1,2,3.0,8.71
17337,4662,5.0,1,1,0,0,0.0,0.0
17338,4663,4.0,1,1,1,1,3.0,10.74
17339,4663,6.0,1,1,1,1,10.0,22.19
17340,4663,7.0,2,2,2,1,4.0,27.3
17341,4664,0.0,1,0,0,0,0.0,0.0
17342,4664,1.0,1,1,0,2,0.0,5.51
17343,4664,4.0,1,1,1,0,3.0,0.0
17344,4664,6.0,1,1,0,2,0.0,11.04
17345,4664,8.0,1,0,0,0,0.0,0.0
17346,4665,1.0,1,1,0,1,0.0,9.03
17347,4665,2.0,1,1,1,1,5.0,12.7
17348,4665,3.0,2,2,2,1,10.0,16.42
17349,4665,9.0,1,0,1,0,5.0,0.0
17350,4666,0.0,1,0,0,0,0.0,0.0
17351,4666,6.0,1,1,0,0,0.0,0.0
17352,4666,7.0,1,1,0,2,0.0,3.18
17353,4666,8.0,1,0,0,0,0.0,0.0
17354,4667,0.0,1,0,0,0,0.0,0.0
17355,4667,1.0,2,2,0,1,0.0,4.26
17356,4667,2.0,1,0,0,0,0.0,0.0
17357,4667,6.0,1,1,0,0,0.0,0.0
17358,4668,4.0,1,1,0,0,0.0,0.0
17359,4668,7.0,1,1,0,2,0.0,5.05
17360,4669,4.0,2,2,2,1,6.0,3.5700000000000003
17361,4669,7.0,1,1,1,2,2.0,4.3100000000000005
17362,4669,8.0,1,0,0,0,0.0,0.0
17363,4669,9.0,1,0,1,0,5.0,0.0
17364,4670,0.0,1,1,0,1,0.0,19.87
17365,4670,1.0,1,1,0,2,0.0,48.61
17366,4670,6.0,2,2,2,2,20.0,54.129999999999995
17367,4670,8.0,1,0,0,0,0.0,0.0
17368,4670,9.0,1,0,0,0,0.0,0.0
17369,4671,3.0,1,1,1,1,5.0,17.52
17370,4671,6.0,1,1,1,0,10.0,0.0
17371,4671,7.0,1,1,1,1,2.0,13.7
17372,4671,9.0,1,0,1,0,5.0,0.0
17373,4672,0.0,1,1,0,1,0.0,565.0
17374,4672,7.0,1,1,1,1,2.0,19.73
17375,4672,8.0,2,2,2,1,4.0,15.53
17376,4673,0.0,1,0,0,0,0.0,0.0
17377,4673,1.0,2,1,0,1,0.0,22.28
17378,4673,3.0,1,1,1,0,5.0,0.0
17379,4673,6.0,1,0,1,0,10.0,0.0
17380,4673,8.0,1,1,1,0,2.0,0.0
17381,4674,1.0,1,0,0,0,0.0,0.0
17382,4674,3.0,1,1,0,0,0.0,0.0
17383,4674,7.0,1,1,0,0,0.0,0.0
17384,4675,2.0,1,1,1,1,5.0,24.99
17385,4675,4.0,1,1,0,0,0.0,0.0
17386,4675,5.0,1,1,1,0,10.0,0.0
17387,4675,7.0,1,1,1,1,2.0,21.15
17388,4675,8.0,1,0,1,0,2.0,0.0
17389,4676,1.0,1,1,0,1,0.0,10.39
17390,4676,3.0,2,2,2,2,10.0,16.03
17391,4676,5.0,1,1,0,1,0.0,9.7
17392,4676,9.0,1,1,0,0,0.0,0.0
17393,4677,0.0,1,1,0,0,0.0,0.0
17394,4677,3.0,2,2,2,1,10.0,32.0
17395,4677,9.0,1,1,1,1,5.0,28.47
17396,4678,2.0,1,1,1,1,5.0,15.81
17397,4678,5.0,1,1,1,0,10.0,0.0
17398,4678,6.0,1,1,1,1,10.0,25.42
17399,4678,9.0,1,1,1,1,5.0,25.8
17400,4679,0.0,1,1,0,0,0.0,0.0
17401,4679,5.0,1,1,0,2,0.0,7.43
17402,4679,6.0,1,0,0,0,0.0,0.0
17403,4679,7.0,1,1,1,2,2.0,12.7
17404,4680,1.0,1,1,0,0,0.0,0.0
17405,4680,3.0,1,1,1,1,5.0,14.21
17406,4681,1.0,1,1,0,0,0.0,0.0
17407,4681,4.0,1,1,1,1,3.0,29.68
17408,4681,5.0,1,1,1,0,10.0,0.0
17409,4681,7.0,1,1,1,1,2.0,20.85
17410,4681,9.0,1,1,1,0,5.0,0.0
17411,4682,0.0,2,2,0,0,0.0,0.0
17412,4682,5.0,2,2,0,0,0.0,0.0
17413,4683,1.0,1,1,0,1,0.0,1.23
17414,4683,5.0,1,1,0,4,0.0,15.83
17415,4683,7.0,1,1,0,2,0.0,2.82
17416,4683,8.0,1,0,0,0,0.0,0.0
17417,4683,9.0,1,0,0,0,0.0,0.0
17418,4684,3.0,2,2,2,1,10.0,15.24
17419,4684,4.0,2,2,2,2,6.0,36.06999999999999
17420,4684,5.0,1,1,1,0,10.0,0.0
17421,4684,9.0,1,1,1,0,5.0,0.0
17422,4685,1.0,1,1,0,1,0.0,21.91
17423,4685,2.0,1,1,0,0,0.0,0.0
17424,4685,3.0,2,2,1,1,5.0,11.6
17425,4685,4.0,1,1,1,0,3.0,0.0
17426,4685,7.0,1,1,0,0,0.0,0.0
17427,4686,0.0,1,1,0,0,0.0,0.0
17428,4686,2.0,1,0,0,0,0.0,0.0
17429,4686,3.0,1,1,0,3,0.0,6.69
17430,4686,5.0,1,1,0,1,0.0,0.84
17431,4686,7.0,1,1,0,0,0.0,0.0
17432,4686,8.0,1,0,0,0,0.0,0.0
17433,4687,0.0,1,1,0,1,0.0,13.89
17434,4687,1.0,1,1,0,0,0.0,0.0
17435,4687,2.0,1,0,0,0,0.0,0.0
17436,4687,3.0,1,1,1,0,5.0,0.0
17437,4687,4.0,1,1,1,0,3.0,0.0
17438,4687,6.0,1,1,1,1,10.0,23.02
17439,4688,4.0,1,1,1,1,3.0,23.8
17440,4688,5.0,1,1,1,1,10.0,14.55
17441,4688,6.0,1,1,1,0,10.0,0.0
17442,4688,9.0,1,1,1,2,5.0,26.62
17443,4689,0.0,1,1,0,0,0.0,0.0
17444,4689,1.0,1,1,0,0,0.0,0.0
17445,4689,4.0,1,1,1,3,3.0,8.41
17446,4689,5.0,2,2,0,2,0.0,4.87
17447,4690,6.0,1,1,0,1,0.0,1.67
17448,4690,9.0,1,0,0,0,0.0,0.0
17449,4691,3.0,1,1,0,0,0.0,0.0
17450,4691,6.0,1,1,0,0,0.0,0.0
17451,4691,7.0,1,1,0,0,0.0,0.0
17452,4691,9.0,1,1,0,0,0.0,0.0
17453,4692,0.0,1,1,0,0,0.0,0.0
17454,4692,1.0,1,1,0,0,0.0,0.0
17455,4692,5.0,1,0,0,0,0.0,0.0
17456,4692,7.0,1,1,0,0,0.0,0.0
17457,4693,0.0,2,0,0,0,0.0,0.0
17458,4693,1.0,1,1,0,1,0.0,5.78
17459,4693,2.0,1,0,0,0,0.0,0.0
17460,4693,6.0,1,1,0,4,0.0,15.730000000000002
17461,4693,9.0,1,0,0,0,0.0,0.0
17462,4694,2.0,2,2,2,2,10.0,44.82
17463,4694,3.0,1,1,1,1,5.0,14.76
17464,4694,7.0,1,1,1,0,2.0,0.0
17465,4695,1.0,2,1,0,0,0.0,0.0
17466,4695,7.0,2,2,2,1,4.0,31.83
17467,4695,8.0,2,1,2,1,4.0,38.29
17468,4696,1.0,1,0,0,0,0.0,0.0
17469,4696,5.0,1,0,1,0,10.0,0.0
17470,4696,6.0,1,1,0,0,0.0,0.0
17471,4696,7.0,1,1,0,0,0.0,0.0
17472,4697,1.0,1,1,0,0,0.0,0.0
17473,4697,2.0,1,0,0,0,0.0,0.0
17474,4697,5.0,1,1,0,1,0.0,0.55
17475,4697,8.0,1,0,0,0,0.0,0.0
17476,4697,9.0,1,0,0,0,0.0,0.0
17477,4698,1.0,1,1,0,0,0.0,0.0
17478,4698,6.0,1,1,0,2,0.0,5.21
17479,4698,8.0,1,0,0,0,0.0,0.0
17480,4698,9.0,1,0,0,0,0.0,0.0
17481,4699,4.0,1,1,1,3,3.0,9.74
17482,4699,7.0,1,1,1,2,2.0,7.58
17483,4699,8.0,1,1,0,3,0.0,3.51
17484,4699,9.0,2,1,1,0,5.0,0.0
17485,4700,4.0,3,2,3,1,9.0,15.65
17486,4700,6.0,1,1,1,1,10.0,19.67
17487,4700,7.0,1,1,1,0,2.0,0.0
17488,4700,8.0,1,1,1,1,2.0,13.05
17489,4701,1.0,1,1,0,2,0.0,45.989999999999995
17490,4701,2.0,1,1,1,0,5.0,0.0
17491,4701,4.0,3,3,3,3,9.0,72.64
17492,4701,9.0,1,1,1,0,5.0,0.0
17493,4702,1.0,1,1,0,3,0.0,8.86
17494,4702,3.0,1,1,0,6,0.0,13.899999999999999
17495,4702,8.0,1,1,0,0,0.0,0.0
17496,4702,9.0,1,0,0,0,0.0,0.0
17497,4703,1.0,1,1,0,3,0.0,37.97
17498,4703,2.0,1,0,1,0,5.0,0.0
17499,4703,3.0,2,2,1,1,5.0,18.67
17500,4703,5.0,2,2,2,2,20.0,33.85
17501,4704,1.0,1,1,0,1,0.0,8.67
17502,4704,4.0,1,1,1,0,3.0,0.0
17503,4704,5.0,1,1,1,1,10.0,13.63
17504,4705,0.0,2,2,0,0,0.0,0.0
17505,4705,1.0,1,1,0,1,0.0,15.88
17506,4705,2.0,2,2,2,2,10.0,25.340000000000003
17507,4705,3.0,1,1,1,1,5.0,16.83
17508,4706,1.0,1,1,0,0,0.0,0.0
17509,4706,2.0,1,0,1,0,5.0,0.0
17510,4706,6.0,2,2,2,0,20.0,0.0
17511,4706,7.0,1,1,1,1,2.0,25.2
17512,4707,2.0,1,0,0,0,0.0,0.0
17513,4707,6.0,2,2,0,5,0.0,23.12
17514,4707,8.0,1,0,1,0,2.0,0.0
17515,4707,9.0,1,0,0,0,0.0,0.0
17516,4708,6.0,1,1,0,3,0.0,7.260000000000001
17517,4708,9.0,3,0,0,0,0.0,0.0
17518,4709,1.0,1,1,0,0,0.0,0.0
17519,4709,5.0,1,0,0,0,0.0,0.0
17520,4709,8.0,1,1,0,0,0.0,0.0
17521,4709,9.0,1,0,0,0,0.0,0.0
17522,4710,1.0,1,1,0,1,0.0,21.27
17523,4710,3.0,2,2,2,1,10.0,23.75
17524,4710,9.0,1,1,1,1,5.0,22.9
17525,4711,1.0,1,1,0,2,0.0,5.51
17526,4711,4.0,2,2,0,0,0.0,0.0
17527,4711,7.0,1,1,0,0,0.0,0.0
17528,4711,9.0,1,0,0,0,0.0,0.0
17529,4712,5.0,2,2,0,2,0.0,4.08
17530,4712,6.0,1,1,0,0,0.0,0.0
17531,4712,9.0,1,0,0,0,0.0,0.0
17532,4713,1.0,1,1,0,0,0.0,0.0
17533,4713,3.0,1,1,0,0,0.0,0.0
17534,4713,5.0,1,1,0,0,0.0,0.0
17535,4713,7.0,1,1,0,0,0.0,0.0
17536,4713,8.0,1,1,0,0,0.0,0.0
17537,4714,0.0,1,0,0,0,0.0,0.0
17538,4714,3.0,1,0,1,0,5.0,0.0
17539,4714,5.0,2,2,1,1,10.0,28.52
17540,4715,3.0,1,1,1,0,5.0,0.0
17541,4715,6.0,1,1,1,1,10.0,11.77
17542,4715,7.0,1,1,0,4,0.0,9.29
17543,4715,8.0,2,1,0,1,0.0,2.17
17544,4716,2.0,1,1,0,2,0.0,4.23
17545,4716,6.0,1,1,0,1,0.0,4.51
17546,4716,7.0,1,1,0,0,0.0,0.0
17547,4716,8.0,1,1,0,1,0.0,0.5
17548,4717,0.0,1,0,0,0,0.0,0.0
17549,4717,3.0,1,1,1,1,5.0,18.14
17550,4717,6.0,1,1,0,0,0.0,0.0
17551,4717,9.0,1,0,1,0,5.0,0.0
17552,4718,1.0,1,1,0,0,0.0,0.0
17553,4718,3.0,1,1,0,0,0.0,0.0
