,person,offer_id,offer received,offer viewed,offer completed,transaction,reward,amount,difficulty,email,mobile,social,web,bogo,discount,informational
17156,4611,4.0,1,0,0,0,0.0,0.0,7,1,1,1,1,0,1,0
17157,4611,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
17158,4611,7.0,1,1,0,0,0.0,0.0,10,1,1,1,1,0,1,0
17159,4611,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
17160,4612,4.0,2,2,2,1,6.0,12.19,7,2,2,2,2,0,1,0
17161,4613,4.0,1,1,1,1,3.0,26.08,7,1,1,1,1,0,1,0
17162,4613,5.0,2,1,1,0,10.0,0.0,10,2,2,2,0,1,0,0
17163,4613,6.0,1,1,1,0,10.0,0.0,10,1,1,1,1,1,0,0
17164,4614,0.0,2,1,0,0,0.0,0.0,0,2,2,0,2,0,0,1
17165,4614,4.0,1,1,0,0,0.0,0.0,7,1,1,1,1,0,1,0
17166,4614,7.0,1,0,1,0,2.0,0.0,10,1,1,1,1,0,1,0
17167,4615,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
17168,4615,1.0,1,0,0,0,0.0,0.0,0,1,1,1,0,0,0,1
17169,4615,4.0,1,1,0,2,0.0,4.35,7,1,1,1,1,0,1,0
17170,4615,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
17171,4615,7.0,1,1,0,2,0.0,6.71,10,1,1,1,1,0,1,0
17172,4616,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
17173,4616,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
17174,4616,4.0,1,1,0,0,0.0,0.0,7,1,1,1,1,0,1,0
17175,4617,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
17176,4617,3.0,1,1,1,0,5.0,0.0,5,1,1,1,1,1,0,0
17177,4617,4.0,1,1,1,2,3.0,3.89,7,1,1,1,1,0,1,0
17178,4618,0.0,2,2,0,0,0.0,0.0,0,2,2,0,2,0,0,1
17179,4618,2.0,1,0,1,0,5.0,0.0,5,1,1,0,1,1,0,0
17180,4618,5.0,1,1,1,0,10.0,0.0,10,1,1,1,0,1,0,0
17181,4618,7.0,2,2,2,1,4.0,30.72,10,2,2,2,2,0,1,0
17182,4619,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
17183,4619,2.0,1,1,1,0,5.0,0.0,5,1,1,0,1,1,0,0
17184,4619,5.0,1,0,1,0,10.0,0.0,10,1,1,1,0,1,0,0
17185,4619,8.0,1,1,1,1,2.0,27.43,10,1,1,0,1,0,1,0
17186,4619,9.0,1,0,1,0,5.0,0.0,20,1,0,0,1,0,1,0
17187,4620,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
17188,4620,7.0,1,1,0,1,0.0,6.07,10,1,1,1,1,0,1,0
17189,4620,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
17190,4620,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
17191,4621,7.0,2,2,2,4,4.0,13.03,10,2,2,2,2,0,1,0
17192,4622,4.0,3,3,3,3,9.0,63.7,7,3,3,3,3,0,1,0
17193,4622,5.0,2,2,2,1,20.0,29.26,10,2,2,2,0,1,0,0
17194,4623,6.0,1,1,0,4,0.0,9.450000000000001,10,1,1,1,1,1,0,0
17195,4623,7.0,1,1,1,3,2.0,12.26,10,1,1,1,1,0,1,0
17196,4623,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
17197,4624,2.0,1,1,1,1,5.0,29.45,5,1,1,0,1,1,0,0
17198,4624,3.0,1,1,1,1,5.0,16.03,5,1,1,1,1,1,0,0
17199,4624,6.0,1,1,1,0,10.0,0.0,10,1,1,1,1,1,0,0
17200,4624,8.0,1,1,1,0,2.0,0.0,10,1,1,0,1,0,1,0
17201,4625,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
17202,4625,6.0,1,1,1,4,10.0,20.1,10,1,1,1,1,1,0,0
17203,4626,0.0,1,1,0,1,0.0,5.74,0,1,1,0,1,0,0,1
17204,4626,3.0,1,1,1,0,5.0,0.0,5,1,1,1,1,1,0,0
17205,4626,6.0,1,1,1,0,10.0,0.0,10,1,1,1,1,1,0,0
17206,4626,9.0,1,0,1,0,5.0,0.0,20,1,0,0,1,0,1,0
17207,4627,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
17208,4627,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
17209,4627,4.0,1,1,1,1,3.0,21.63,7,1,1,1,1,0,1,0
17210,4627,9.0,1,0,1,0,5.0,0.0,20,1,0,0,1,0,1,0
17211,4628,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
17212,4628,2.0,2,0,0,0,0.0,0.0,5,2,2,0,2,1,0,0
17213,4629,1.0,1,1,0,1,0.0,18.1,0,1,1,1,0,0,0,1
17214,4629,6.0,1,1,1,1,10.0,16.19,10,1,1,1,1,1,0,0
17215,4629,7.0,1,1,1,0,2.0,0.0,10,1,1,1,1,0,1,0
17216,4629,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
17217,4630,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
17218,4630,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
17219,4630,6.0,2,1,0,0,0.0,0.0,10,2,2,2,2,1,0,0
17220,4631,0.0,1,1,0,1,0.0,0.86,0,1,1,0,1,0,0,1
17221,4631,6.0,2,2,0,1,0.0,0.33,10,2,2,2,2,1,0,0
17222,4632,2.0,1,1,1,1,5.0,19.87,5,1,1,0,1,1,0,0
17223,4632,7.0,1,1,1,1,2.0,15.61,10,1,1,1,1,0,1,0
17224,4632,9.0,2,2,2,0,10.0,0.0,20,2,0,0,2,0,1,0
17225,4633,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
17226,4633,2.0,1,1,1,0,5.0,0.0,5,1,1,0,1,1,0,0
17227,4633,4.0,1,1,1,0,3.0,0.0,7,1,1,1,1,0,1,0
17228,4633,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
17229,4633,7.0,1,1,1,0,2.0,0.0,10,1,1,1,1,0,1,0
17230,4634,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
17231,4634,9.0,1,1,0,0,0.0,0.0,20,1,0,0,1,0,1,0
17232,4635,0.0,2,2,0,0,0.0,0.0,0,2,2,0,2,0,0,1
17233,4635,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
17234,4635,9.0,1,0,1,0,5.0,0.0,20,1,0,0,1,0,1,0
17235,4636,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
17236,4636,2.0,1,1,1,1,5.0,26.99,5,1,1,0,1,1,0,0
17237,4636,6.0,1,1,1,1,10.0,16.8,10,1,1,1,1,1,0,0
17238,4636,7.0,1,1,1,1,2.0,27.36,10,1,1,1,1,0,1,0
17239,4636,8.0,1,1,1,1,2.0,10.96,10,1,1,0,1,0,1,0
17240,4637,2.0,2,1,1,0,5.0,0.0,5,2,2,0,2,1,0,0
17241,4637,4.0,1,1,1,1,3.0,7.96,7,1,1,1,1,0,1,0
17242,4637,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
17243,4637,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
17244,4638,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
17245,4638,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
17246,4638,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
17247,4638,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
17248,4638,7.0,1,1,0,0,0.0,0.0,10,1,1,1,1,0,1,0
17249,4639,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
17250,4639,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
17251,4639,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
17252,4640,1.0,2,2,0,3,0.0,7.880000000000001,0,2,2,2,0,0,0,1
17253,4640,6.0,1,1,0,2,0.0,4.26,10,1,1,1,1,1,0,0
17254,4640,8.0,1,1,0,0,0.0,0.0,10,1,1,0,1,0,1,0
17255,4641,0.0,1,1,0,1,0.0,3.69,0,1,1,0,1,0,0,1
17256,4641,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
17257,4641,4.0,1,1,0,3,0.0,6.59,7,1,1,1,1,0,1,0
17258,4641,7.0,1,1,1,5,2.0,9.0,10,1,1,1,1,0,1,0
17259,4642,1.0,2,2,0,0,0.0,0.0,0,2,2,2,0,0,0,1
17260,4642,2.0,2,1,1,0,5.0,0.0,5,2,2,0,2,1,0,0
17261,4642,5.0,1,1,0,3,0.0,5.07,10,1,1,1,0,1,0,0
17262,4642,7.0,1,1,1,6,2.0,12.47,10,1,1,1,1,0,1,0
17263,4643,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
17264,4643,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
17265,4643,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
17266,4644,3.0,2,2,2,1,10.0,7.83,5,2,2,2,2,1,0,0
17267,4644,8.0,1,1,1,2,2.0,24.26,10,1,1,0,1,0,1,0
17268,4644,9.0,1,0,1,0,5.0,0.0,20,1,0,0,1,0,1,0
17269,4645,0.0,2,1,0,1,0.0,9.02,0,2,2,0,2,0,0,1
17270,4645,4.0,1,1,0,4,0.0,6.57,7,1,1,1,1,0,1,0
17271,4645,7.0,1,1,1,4,2.0,9.57,10,1,1,1,1,0,1,0
17272,4645,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
17273,4646,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
17274,4646,3.0,1,1,1,0,5.0,0.0,5,1,1,1,1,1,0,0
17275,4646,6.0,1,1,0,3,0.0,10.079999999999998,10,1,1,1,1,1,0,0
17276,4646,7.0,1,0,1,0,2.0,0.0,10,1,1,1,1,0,1,0
17277,4646,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
17278,4647,0.0,2,0,0,0,0.0,0.0,0,2,2,0,2,0,0,1
17279,4647,1.0,1,0,0,0,0.0,0.0,0,1,1,1,0,0,0,1
17280,4647,4.0,1,1,1,1,3.0,15.8,7,1,1,1,1,0,1,0
17281,4647,5.0,1,1,1,1,10.0,10.83,10,1,1,1,0,1,0,0
17282,4648,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
17283,4648,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
17284,4649,2.0,1,1,1,1,5.0,24.34,5,1,1,0,1,1,0,0
17285,4649,3.0,1,1,1,1,5.0,22.69,5,1,1,1,1,1,0,0
17286,4649,4.0,1,0,1,0,3.0,0.0,7,1,1,1,1,0,1,0
17287,4649,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
17288,4649,9.0,1,0,1,0,5.0,0.0,20,1,0,0,1,0,1,0
17289,4650,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
17290,4650,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
17291,4650,5.0,1,1,0,0,0.0,0.0,10,1,1,1,0,1,0,0
17292,4650,7.0,1,1,0,2,0.0,2.37,10,1,1,1,1,0,1,0
17293,4651,4.0,1,1,0,0,0.0,0.0,7,1,1,1,1,0,1,0
17294,4651,5.0,1,1,0,0,0.0,0.0,10,1,1,1,0,1,0,0
17295,4651,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
17296,4652,0.0,1,1,0,1,0.0,16.14,0,1,1,0,1,0,0,1
17297,4652,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
17298,4652,5.0,1,1,1,1,10.0,13.92,10,1,1,1,0,1,0,0
17299,4652,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
17300,4652,7.0,1,1,1,1,2.0,19.41,10,1,1,1,1,0,1,0
17301,4653,4.0,1,1,1,0,3.0,0.0,7,1,1,1,1,0,1,0
17302,4653,5.0,1,0,1,0,10.0,0.0,10,1,1,1,0,1,0,0
17303,4653,9.0,1,1,1,1,5.0,32.18,20,1,0,0,1,0,1,0
17304,4654,2.0,2,2,2,2,10.0,34.120000000000005,5,2,2,0,2,1,0,0
17305,4654,5.0,1,1,1,0,10.0,0.0,10,1,1,1,0,1,0,0
17306,4654,6.0,1,1,1,0,10.0,0.0,10,1,1,1,1,1,0,0
17307,4654,8.0,1,1,1,0,2.0,0.0,10,1,1,0,1,0,1,0
17308,4655,3.0,1,1,0,2,0.0,3.2,5,1,1,1,1,1,0,0
17309,4655,4.0,1,1,1,2,3.0,7.23,7,1,1,1,1,0,1,0
17310,4655,6.0,1,1,0,1,0.0,2.32,10,1,1,1,1,1,0,0
17311,4655,9.0,1,1,0,0,0.0,0.0,20,1,0,0,1,0,1,0
17312,4656,2.0,1,1,0,0,0.0,0.0,5,1,1,0,1,1,0,0
17313,4656,4.0,1,1,1,0,3.0,0.0,7,1,1,1,1,0,1,0
17314,4656,5.0,1,1,0,0,0.0,0.0,10,1,1,1,0,1,0,0
17315,4657,5.0,3,3,3,1,30.0,24.27,10,3,3,3,0,1,0,0
17316,4657,8.0,1,1,1,1,2.0,20.53,10,1,1,0,1,0,1,0
17317,4658,4.0,1,1,0,0,0.0,0.0,7,1,1,1,1,0,1,0
17318,4658,5.0,1,1,1,1,10.0,19.94,10,1,1,1,0,1,0,0
17319,4658,7.0,1,1,1,1,2.0,15.91,10,1,1,1,1,0,1,0
17320,4658,8.0,1,1,1,0,2.0,0.0,10,1,1,0,1,0,1,0
17321,4658,9.0,1,1,0,2,0.0,17.46,20,1,0,0,1,0,1,0
17322,4659,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
17323,4659,3.0,2,1,1,0,5.0,0.0,5,2,2,2,2,1,0,0
17324,4659,4.0,1,1,0,1,0.0,1.45,7,1,1,1,1,0,1,0
17325,4659,5.0,1,1,0,0,0.0,0.0,10,1,1,1,0,1,0,0
17326,4659,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
17327,4660,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
17328,4660,4.0,2,2,2,2,6.0,6.9799999999999995,7,2,2,2,2,0,1,0
17329,4660,6.0,1,1,0,2,0.0,1.4500000000000002,10,1,1,1,1,1,0,0
17330,4660,7.0,2,2,2,6,4.0,22.79,10,2,2,2,2,0,1,0
17331,4661,0.0,2,2,0,4,0.0,20.560000000000002,0,2,2,0,2,0,0,1
17332,4661,3.0,1,1,0,6,0.0,13.790000000000001,5,1,1,1,1,1,0,0
17333,4661,4.0,1,1,1,4,3.0,12.34,7,1,1,1,1,0,1,0
17334,4661,8.0,1,0,1,0,2.0,0.0,10,1,1,0,1,0,1,0
17335,4662,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
17336,4662,4.0,1,1,1,2,3.0,8.71,7,1,1,1,1,0,1,0
17337,4662,5.0,1,1,0,0,0.0,0.0,10,1,1,1,0,1,0,0
17338,4663,4.0,1,1,1,1,3.0,10.74,7,1,1,1,1,0,1,0
17339,4663,6.0,1,1,1,1,10.0,22.19,10,1,1,1,1,1,0,0
17340,4663,7.0,2,2,2,1,4.0,27.3,10,2,2,2,2,0,1,0
17341,4664,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
17342,4664,1.0,1,1,0,2,0.0,5.51,0,1,1,1,0,0,0,1
17343,4664,4.0,1,1,1,0,3.0,0.0,7,1,1,1,1,0,1,0
17344,4664,6.0,1,1,0,2,0.0,11.04,10,1,1,1,1,1,0,0
17345,4664,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
17346,4665,1.0,1,1,0,1,0.0,9.03,0,1,1,1,0,0,0,1
17347,4665,2.0,1,1,1,1,5.0,12.7,5,1,1,0,1,1,0,0
17348,4665,3.0,2,2,2,1,10.0,16.42,5,2,2,2,2,1,0,0
17349,4665,9.0,1,0,1,0,5.0,0.0,20,1,0,0,1,0,1,0
17350,4666,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
17351,4666,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
17352,4666,7.0,1,1,0,2,0.0,3.18,10,1,1,1,1,0,1,0
17353,4666,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
17354,4667,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
17355,4667,1.0,2,2,0,1,0.0,4.26,0,2,2,2,0,0,0,1
17356,4667,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
17357,4667,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
17358,4668,4.0,1,1,0,0,0.0,0.0,7,1,1,1,1,0,1,0
17359,4668,7.0,1,1,0,2,0.0,5.05,10,1,1,1,1,0,1,0
17360,4669,4.0,2,2,2,1,6.0,3.5700000000000003,7,2,2,2,2,0,1,0
17361,4669,7.0,1,1,1,2,2.0,4.3100000000000005,10,1,1,1,1,0,1,0
17362,4669,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
17363,4669,9.0,1,0,1,0,5.0,0.0,20,1,0,0,1,0,1,0
17364,4670,0.0,1,1,0,1,0.0,19.87,0,1,1,0,1,0,0,1
17365,4670,1.0,1,1,0,2,0.0,48.61,0,1,1,1,0,0,0,1
17366,4670,6.0,2,2,2,2,20.0,54.129999999999995,10,2,2,2,2,1,0,0
17367,4670,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
17368,4670,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
17369,4671,3.0,1,1,1,1,5.0,17.52,5,1,1,1,1,1,0,0
17370,4671,6.0,1,1,1,0,10.0,0.0,10,1,1,1,1,1,0,0
17371,4671,7.0,1,1,1,1,2.0,13.7,10,1,1,1,1,0,1,0
17372,4671,9.0,1,0,1,0,5.0,0.0,20,1,0,0,1,0,1,0
17373,4672,0.0,1,1,0,1,0.0,565.0,0,1,1,0,1,0,0,1
17374,4672,7.0,1,1,1,1,2.0,19.73,10,1,1,1,1,0,1,0
17375,4672,8.0,2,2,2,1,4.0,15.53,10,2,2,0,2,0,1,0
17376,4673,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
17377,4673,1.0,2,1,0,1,0.0,22.28,0,2,2,2,0,0,0,1
17378,4673,3.0,1,1,1,0,5.0,0.0,5,1,1,1,1,1,0,0
17379,4673,6.0,1,0,1,0,10.0,0.0,10,1,1,1,1,1,0,0
17380,4673,8.0,1,1,1,0,2.0,0.0,10,1,1,0,1,0,1,0
17381,4674,1.0,1,0,0,0,0.0,0.0,0,1,1,1,0,0,0,1
17382,4674,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
17383,4674,7.0,1,1,0,0,0.0,0.0,10,1,1,1,1,0,1,0
17384,4675,2.0,1,1,1,1,5.0,24.99,5,1,1,0,1,1,0,0
17385,4675,4.0,1,1,0,0,0.0,0.0,7,1,1,1,1,0,1,0
17386,4675,5.0,1,1,1,0,10.0,0.0,10,1,1,1,0,1,0,0
17387,4675,7.0,1,1,1,1,2.0,21.15,10,1,1,1,1,0,1,0
17388,4675,8.0,1,0,1,0,2.0,0.0,10,1,1,0,1,0,1,0
17389,4676,1.0,1,1,0,1,0.0,10.39,0,1,1,1,0,0,0,1
17390,4676,3.0,2,2,2,2,10.0,16.03,5,2,2,2,2,1,0,0
17391,4676,5.0,1,1,0,1,0.0,9.7,10,1,1,1,0,1,0,0
17392,4676,9.0,1,1,0,0,0.0,0.0,20,1,0,0,1,0,1,0
17393,4677,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
17394,4677,3.0,2,2,2,1,10.0,32.0,5,2,2,2,2,1,0,0
17395,4677,9.0,1,1,1,1,5.0,28.47,20,1,0,0,1,0,1,0
17396,4678,2.0,1,1,1,1,5.0,15.81,5,1,1,0,1,1,0,0
17397,4678,5.0,1,1,1,0,10.0,0.0,10,1,1,1,0,1,0,0
17398,4678,6.0,1,1,1,1,10.0,25.42,10,1,1,1,1,1,0,0
17399,4678,9.0,1,1,1,1,5.0,25.8,20,1,0,0,1,0,1,0
17400,4679,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
17401,4679,5.0,1,1,0,2,0.0,7.43,10,1,1,1,0,1,0,0
17402,4679,6.0,1,0,0,0,0.0,0.0,10,1,1,1,1,1,0,0
17403,4679,7.0,1,1,1,2,2.0,12.7,10,1,1,1,1,0,1,0
17404,4680,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
17405,4680,3.0,1,1,1,1,5.0,14.21,5,1,1,1,1,1,0,0
17406,4681,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
17407,4681,4.0,1,1,1,1,3.0,29.68,7,1,1,1,1,0,1,0
17408,4681,5.0,1,1,1,0,10.0,0.0,10,1,1,1,0,1,0,0
17409,4681,7.0,1,1,1,1,2.0,20.85,10,1,1,1,1,0,1,0
17410,4681,9.0,1,1,1,0,5.0,0.0,20,1,0,0,1,0,1,0
17411,4682,0.0,2,2,0,0,0.0,0.0,0,2,2,0,2,0,0,1
17412,4682,5.0,2,2,0,0,0.0,0.0,10,2,2,2,0,1,0,0
17413,4683,1.0,1,1,0,1,0.0,1.23,0,1,1,1,0,0,0,1
17414,4683,5.0,1,1,0,4,0.0,15.83,10,1,1,1,0,1,0,0
17415,4683,7.0,1,1,0,2,0.0,2.82,10,1,1,1,1,0,1,0
17416,4683,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
17417,4683,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
17418,4684,3.0,2,2,2,1,10.0,15.24,5,2,2,2,2,1,0,0
17419,4684,4.0,2,2,2,2,6.0,36.06999999999999,7,2,2,2,2,0,1,0
17420,4684,5.0,1,1,1,0,10.0,0.0,10,1,1,1,0,1,0,0
17421,4684,9.0,1,1,1,0,5.0,0.0,20,1,0,0,1,0,1,0
17422,4685,1.0,1,1,0,1,0.0,21.91,0,1,1,1,0,0,0,1
17423,4685,2.0,1,1,0,0,0.0,0.0,5,1,1,0,1,1,0,0
17424,4685,3.0,2,2,1,1,5.0,11.6,5,2,2,2,2,1,0,0
17425,4685,4.0,1,1,1,0,3.0,0.0,7,1,1,1,1,0,1,0
17426,4685,7.0,1,1,0,0,0.0,0.0,10,1,1,1,1,0,1,0
17427,4686,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
17428,4686,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
17429,4686,3.0,1,1,0,3,0.0,6.69,5,1,1,1,1,1,0,0
17430,4686,5.0,1,1,0,1,0.0,0.84,10,1,1,1,0,1,0,0
17431,4686,7.0,1,1,0,0,0.0,0.0,10,1,1,1,1,0,1,0
17432,4686,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
17433,4687,0.0,1,1,0,1,0.0,13.89,0,1,1,0,1,0,0,1
17434,4687,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
17435,4687,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
17436,4687,3.0,1,1,1,0,5.0,0.0,5,1,1,1,1,1,0,0
17437,4687,4.0,1,1,1,0,3.0,0.0,7,1,1,1,1,0,1,0
17438,4687,6.0,1,1,1,1,10.0,23.02,10,1,1,1,1,1,0,0
17439,4688,4.0,1,1,1,1,3.0,23.8,7,1,1,1,1,0,1,0
17440,4688,5.0,1,1,1,1,10.0,14.55,10,1,1,1,0,1,0,0
17441,4688,6.0,1,1,1,0,10.0,0.0,10,1,1,1,1,1,0,0
17442,4688,9.0,1,1,1,2,5.0,26.62,20,1,0,0,1,0,1,0
17443,4689,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
17444,4689,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
17445,4689,4.0,1,1,1,3,3.0,8.41,7,1,1,1,1,0,1,0
17446,4689,5.0,2,2,0,2,0.0,4.87,10,2,2,2,0,1,0,0
17447,4690,6.0,1,1,0,1,0.0,1.67,10,1,1,1,1,1,0,0
17448,4690,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
17449,4691,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
17450,4691,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
17451,4691,7.0,1,1,0,0,0.0,0.0,10,1,1,1,1,0,1,0
17452,4691,9.0,1,1,0,0,0.0,0.0,20,1,0,0,1,0,1,0
17453,4692,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
17454,4692,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
17455,4692,5.0,1,0,0,0,0.0,0.0,10,1,1,1,0,1,0,0
17456,4692,7.0,1,1,0,0,0.0,0.0,10,1,1,1,1,0,1,0
17457,4693,0.0,2,0,0,0,0.0,0.0,0,2,2,0,2,0,0,1
17458,4693,1.0,1,1,0,1,0.0,5.78,0,1,1,1,0,0,0,1
17459,4693,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
17460,4693,6.0,1,1,0,4,0.0,15.730000000000002,10,1,1,1,1,1,0,0
17461,4693,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
17462,4694,2.0,2,2,2,2,10.0,44.82,5,2,2,0,2,1,0,0
17463,4694,3.0,1,1,1,1,5.0,14.76,5,1,1,1,1,1,0,0
17464,4694,7.0,1,1,1,0,2.0,0.0,10,1,1,1,1,0,1,0
17465,4695,1.0,2,1,0,0,0.0,0.0,0,2,2,2,0,0,0,1
17466,4695,7.0,2,2,2,1,4.0,31.83,10,2,2,2,2,0,1,0
17467,4695,8.0,2,1,2,1,4.0,38.29,10,2,2,0,2,0,1,0
17468,4696,1.0,1,0,0,0,0.0,0.0,0,1,1,1,0,0,0,1
17469,4696,5.0,1,0,1,0,10.0,0.0,10,1,1,1,0,1,0,0
17470,4696,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
17471,4696,7.0,1,1,0,0,0.0,0.0,10,1,1,1,1,0,1,0
17472,4697,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
17473,4697,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
17474,4697,5.0,1,1,0,1,0.0,0.55,10,1,1,1,0,1,0,0
17475,4697,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
17476,4697,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
17477,4698,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
17478,4698,6.0,1,1,0,2,0.0,5.21,10,1,1,1,1,1,0,0
17479,4698,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
17480,4698,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
17481,4699,4.0,1,1,1,3,3.0,9.74,7,1,1,1,1,0,1,0
17482,4699,7.0,1,1,1,2,2.0,7.58,10,1,1,1,1,0,1,0
17483,4699,8.0,1,1,0,3,0.0,3.51,10,1,1,0,1,0,1,0
17484,4699,9.0,2,1,1,0,5.0,0.0,20,2,0,0,2,0,1,0
17485,4700,4.0,3,2,3,1,9.0,15.65,7,3,3,3,3,0,1,0
